Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
57497,1842,2,0,662,315,36385,27,133.35220603813735,392.1998859142071,64.16376896965626,398.3813802122568,191.84508677966926,756.0018639806631,413.3359433955305,654.9363444838591,278.5813442985117,595.1331434968212,375.997560800718,946.0682506817959,182.8875271834587,244.24602665965344,155.0975973982649,947.8629334703821,159.80475433368636,239.44045214351195,836.3348597162054,597.3401544742851,174.79403919589708,784.9481737541488,753.2410427541053,539.1675246137765,748.7648002025121,377.83496737420705,622.3041657161094,841.5639691460563,508.6202763049635,416.37795088136744,96.51237833597604,984.9144746456673,PortScan,2025-12-03 05:48:14
3306,40836,1,29,1093,1647,66082,60,386.00034365933334,386.37153888376406,931.9766927310363,469.9395930275847,335.1424581155433,125.15884630614215,209.21894549916797,303.80228111895525,866.539101752,803.020870347118,916.1086900151021,716.5960510089313,318.73037739419186,828.6367201842158,520.9328008886321,376.230276487144,387.9564615514751,254.22887060630583,568.5583412660452,707.8378807720493,508.540664068111,437.05348352580364,854.84604848766,11.075252670572633,827.8894285106538,849.7156426063722,266.12759966370504,220.36738104575036,379.302839799414,358.46212074624736,779.5277012687171,315.9506926029896,BENIGN,2025-12-03 10:27:05
22,3418,138,95,19039,18369,124540,66,263.4202884318158,505.0145959793333,973.0912240898912,263.39231820894804,752.2502625601078,962.2639666136241,660.5447630675237,977.1158080065067,574.2679144956203,281.40826689781585,699.7751220661736,331.5205226482103,381.2968793158461,326.5443906014438,759.6972411835268,680.1417230662287,578.8666733440684,561.4960417198093,76.21582410343774,670.3589994541363,783.4530644326758,339.6047133171386,245.94112519207854,141.51563909347576,534.266008078411,396.17078957618145,158.7896173322334,263.4635805049098,207.05311250452075,592.1658081266293,999.968776344828,117.88771850693847,FTP-Patator,2025-12-03 06:22:26
80,41821,14,16,3667,2087,10071,41,881.8214248513934,617.1981651906823,4.255894984842468,173.10876224005844,644.4047645109971,323.8320925466649,716.8099310508543,284.2408886178198,655.4224199412224,731.4555174577259,20.250320975644943,358.2477047874659,222.2731585791641,398.5641732913169,540.7578066171748,956.6040442299736,920.5309088024914,417.60187579538734,628.9279839698056,662.5612343061495,593.9274950910564,691.6990829807692,780.0256006449706,800.0852971534131,631.0129396053577,166.0363871907773,435.4857893216613,101.12550081067351,613.5810805635834,786.0510551604324,139.19324747333417,992.2700700419289,BENIGN,2025-12-03 14:15:39
80,1294,1828,736,362545,10128,6460951,5540,178.32940398074348,28.214513064503734,867.0724576615704,675.5415108955142,703.5495745555927,399.33520875881425,469.74903749712473,222.18793211139186,182.9073610975406,124.4996767964508,810.7470323678476,385.8213882668934,142.71077597225434,522.5122915467817,335.81615956210663,379.34293283423347,655.9431976908334,781.4311985063889,122.73971163493991,178.43064814295573,866.442632956424,346.3265172166127,460.63695294936167,353.4205237716851,16.584530062532465,484.5471619698251,178.4835515542822,568.7672078810726,12.216970505164792,373.76521063471444,440.9583397196554,23.924902579883778,DDoS,2025-12-03 01:33:25
443,27355,11,11,1721,3182,18565,96,444.8675338897927,702.9489893628455,667.6891765027801,797.1800813076152,816.9741424565301,539.8073388659518,898.3450407815801,418.66574827133206,799.8265338096259,750.5793989306986,637.9162353831329,141.75810702900216,957.0194229522168,848.7702391702019,88.4694609743839,768.2478902367675,582.3444808364029,625.1817315565127,866.5039953349141,770.090323611231,852.2880646812484,332.15353836365034,576.7287865591958,178.05534747079997,323.2110265534548,103.7836120339255,496.77048611909225,169.02278767490452,695.2661175913463,350.6564012674612,840.7516125133506,106.12045297667827,BENIGN,2025-12-03 05:34:12
3306,32457,32,7,1572,2687,30587,29,826.6332816960365,765.783998241844,728.8041897970397,367.2250289755217,48.33150607104408,205.7570391538278,289.784186326863,285.7064628584263,777.5647976165488,649.6336641285262,114.10484037523716,465.398548599967,300.489839239831,348.6880251193812,856.1313223236374,850.761606258141,734.5484364825144,570.9788142956401,914.9039992589676,16.38301757871663,445.3283582358845,484.2653332892953,564.8747353246259,801.2714115472363,160.09001588673578,961.9742687545862,32.423991851064706,55.503085883072735,137.5770248981464,163.77880292458246,420.1558105745854,210.73363589738804,BENIGN,2025-12-03 17:36:34
22,13095,17,22,772,3366,59938,52,533.0196193448223,770.7364620404173,825.0794177568368,239.18430421610003,873.4007958555766,286.84906565441435,224.82934392109155,543.546606813916,157.00553152370466,47.06040134077061,256.7283165015077,205.23947688703637,291.31226058497884,491.4606195505157,390.44477265658793,119.24054004151152,63.66851395327744,577.5624247584055,826.4933555369496,822.7718211880328,287.69485544802507,130.41132488644692,965.2087317904865,813.2715588205069,605.7217787961868,114.41007468068054,155.46136358444573,772.4809821052016,134.28504203290993,669.7712761394997,248.1551559546522,68.82289816512865,BENIGN,2025-12-03 13:45:44
3306,20849,39,14,3211,4228,71937,17,169.66961574264562,687.1738752357784,945.6455756736889,455.6079697695106,132.67762051084043,624.7793547073132,67.9455013259691,410.16964714434914,338.74502676361476,42.820417788172584,805.9650707164643,869.4397145517707,152.6300627438696,932.3653663879594,431.71472097666873,962.2330683801804,816.1212165680038,950.6656010893659,645.9197441253935,396.8661652549205,129.35254193380507,2.490834746411763,538.4874417564329,499.9935734576845,346.8958159360709,775.9567767129913,707.0185774411627,623.5160744901322,503.2849577584909,177.4406397404069,591.0190572821745,133.6483776805928,BENIGN,2025-12-02 23:47:35
443,44238,24,14,4317,2513,33296,60,942.7053117810727,585.8106069057675,853.2258244246482,715.4302457821558,37.97308115689968,506.2889670531715,651.2862775500279,730.0153635645432,249.60631198263218,208.31949551664286,550.7509451365324,850.7274358285756,568.8951695063444,642.2434017639634,713.1809107507875,169.7020261619817,811.0790360186176,674.6185029811386,113.92513825366146,947.8757175557598,458.55648380688416,887.3528845224079,563.1464020581119,358.3384683115457,483.2577610063381,918.067575775027,562.0032360179553,744.1039777185595,292.5123583549072,165.85326447929373,34.064157820855925,263.30280435904405,BENIGN,2025-12-02 23:15:37
443,43093,38,6,1972,2662,19166,17,63.929394709577366,319.3921733250011,594.0671619906927,979.9169857523598,927.899569570424,453.30395040051894,686.9511496500457,175.45891996617956,71.7597793913174,280.17226841253085,432.21043356133106,822.1478750175964,669.3890199167395,826.4995372472079,813.4112113368992,699.5408688015873,96.53445919590509,52.27799416292412,908.1286039892835,515.060191453129,632.4605387338258,72.61818371646712,899.3556721112442,232.31116512105322,95.85063028997365,799.7585484075319,531.8353228961907,565.1448387239786,829.47088150468,579.1896686589253,798.2710016347065,717.6230697180894,BENIGN,2025-12-03 02:08:23
22,36693,34,45,894,2411,4615,49,829.3291236062663,113.5227849039676,141.41841414229194,77.48630852452976,954.4488279124784,853.6509048007754,514.9747654541085,386.98094309740617,195.23495522358715,137.95843518668704,494.18988189727787,473.3520885647242,628.2174421976414,769.3009245058423,907.6653334649385,980.442796114296,888.9819399048345,485.57015979125384,807.260240500169,139.24870001464683,80.24907241747393,982.7707480723041,217.75645412034817,385.632591850574,467.9126388333612,412.31980106621313,619.1890010618937,94.82267950897871,18.554372615309344,659.7436602950327,917.9229535982488,745.8447754862722,BENIGN,2025-12-02 22:00:15
80,281010,36,9,3685,246,2009,8,75.60044922005915,497.0565116834814,76.51758433173784,763.908535857878,194.3179367794109,21.041187794663905,809.6088202008929,290.9431243593901,980.9445198076337,827.2401152416478,428.4948234664202,397.86665683879784,110.50067036346967,196.35115482747912,969.8912511497567,14.722257135541206,690.5344850698623,152.7785968837956,540.6317036909854,484.5362202533393,65.68960788904754,103.79959940710603,694.3929840283353,568.31178694733,476.5990727916257,356.84419004552717,484.2273513373639,773.0362148946817,281.2994228717016,943.7082322027119,108.11865415457056,828.9825440112219,DoS Slowhttptest,2025-12-03 10:37:42
80,10149,41,17,485,4110,71744,85,863.6512508602516,907.2550592214681,972.9244418432952,832.0853250282128,300.67728519465464,653.5983385686712,228.99735138572674,550.296440112983,815.822677379607,338.1580403211122,88.67458556225671,746.1715798897818,598.2851676166882,907.9345070975439,113.83738096013862,766.2800099625761,330.6701745777999,361.56830193659783,86.21762595109472,547.7978705235647,236.59033409574303,688.0812361323655,525.9454990164504,609.334740653288,317.1954624558223,676.3466409494948,696.0581605122686,994.5178425836341,34.433069919299285,19.4840490202941,421.978665432016,365.04833111433754,BENIGN,2025-12-02 23:09:49
80,7311,45,10,2558,3430,7807,48,599.7319435662376,905.1075935425562,313.8387747876155,443.2588631875417,900.713750190015,410.10512308524784,332.52342274330124,16.037839601287686,139.21385465996227,918.5690804432072,921.4552678710962,922.9322478884502,739.1909021912952,183.56767470815828,749.1852203263146,374.6696001502684,853.6813095236582,964.8267913194506,507.1604522544357,691.7232267076179,468.73560553229544,677.7448922550409,704.5115678592721,342.8840152879301,200.83136123121037,165.5171850310686,605.435193493218,637.9916297364248,535.0336975946758,98.00708318420315,825.4704931717852,740.5855331975876,BENIGN,2025-12-02 22:11:24
80,149988,6,5,1666,399,2423,9,958.8575138196645,527.7493269301001,813.139995146969,700.6093605977195,644.4777406699128,416.76753445257907,96.14759175209964,439.16945720939395,376.27812546012586,975.2870161417013,917.15235559696,376.02194351043363,159.55981021180577,326.06877421231485,779.4255760593727,393.6897853695328,649.0492589461865,768.8786949148728,23.511619099653714,589.6662551495679,389.60342289425654,49.36179980138044,728.3929788095099,659.2267861711159,793.6721911284294,594.6429870563013,400.5561395031864,585.3587976351325,784.5254490681223,470.3927721381584,838.4058128832245,232.61962508141409,DoS Slowhttptest,2025-12-03 16:28:27
80,11187,87,116,36649,19529,135913,423,683.1757796867137,8.832595965131862,748.7592306107438,436.76013921685984,152.88423503257752,304.75475088442374,642.5128154249453,874.4053103115054,642.3304767614587,151.1531395304757,461.10562741091223,127.04360605481946,756.6917784645769,257.6764806110264,682.6913160547003,586.759173595468,708.782566728963,271.02826091380314,239.41460219033993,473.4707728966819,684.595382024668,244.94631028492918,758.6331317924373,117.61981213167306,622.7439225764443,319.95020639944926,739.7194414980895,886.7033581984977,49.71451164824015,956.9365855750706,32.711546075757994,922.0548162702411,Web Attack XSS,2025-12-02 20:47:09
443,3114,2466,336,347217,50857,3118758,6482,801.9000149175378,797.4914054897482,213.91316348292898,233.35903087856113,811.2644997217009,868.5309398811587,252.7245474429759,430.7589919013475,873.5703535123446,404.4674391118709,934.9079110060006,904.5600556892211,748.4505892749805,338.03024531293335,438.27830965631574,898.0586117127449,537.2665203356972,204.44618062671316,893.4893250725321,86.06302048181647,966.3600130311606,981.6734114738363,545.6061412862215,427.90917591119523,593.6577798686162,853.0234631095502,278.5010801451551,65.87712351217012,156.7916456151135,728.2434989775721,408.95665654938364,960.0725337240251,DDoS,2025-12-03 03:22:16
443,11032,49,32,1737,2636,56708,57,284.95312127157615,976.9483038767463,496.91812598556527,814.1537517191105,31.38328205871432,430.0503833352367,429.0418459641534,663.5601296760245,101.16702953756685,776.1504760949153,955.4215220873876,219.80901284737553,524.8787063342157,613.8700777154895,416.75749863252696,271.463524702677,224.51582359707723,606.608557538335,260.24492864387025,8.342872026405157,796.8830925948993,672.631809585198,319.3463789189239,18.20140224949607,835.6922744670936,612.0397430661019,310.22520155271394,516.473111890417,279.9437709449223,947.862379532222,601.3238266285103,387.61964812151683,BENIGN,2025-12-03 13:13:25
22,19820,13,42,3966,1681,16328,55,578.1722580943111,790.4716183703756,140.81193806501636,898.2914471000745,877.0768423860652,608.7052372981044,890.8035338072232,673.0961385392643,926.7734418123964,44.23346349729851,158.13307688750388,254.50572029520558,103.69703523220441,160.34967213842245,901.7977025512982,743.3657460778132,804.7458349998083,408.1140782482215,877.47201227437,76.56332836264524,985.1278347360942,862.9066486015132,528.2446848332769,70.65710671299452,321.52976395160636,246.18949920695988,386.2531002051845,633.4426601875551,360.0333097335603,127.80653539223653,330.55510020801614,986.0012637887679,BENIGN,2025-12-02 22:24:04
443,17262,36,46,3572,2415,39916,89,575.2359566596002,372.09333472921026,923.2594542946276,427.11854326392506,635.4835083851259,230.25110390014825,974.7650552242874,565.2949734877798,280.1897721566411,682.499466399563,537.9615984141963,386.590972727716,803.1212568134113,232.88246167960736,220.073491962546,708.9292359060937,20.803957197822132,656.1280947833791,702.0980633557125,444.1545597914932,241.12938087346836,768.3267133767457,191.4620477837986,250.06269746194175,793.3868082678538,50.07631250172584,8.137237161188416,789.1004938871832,178.70736058188197,794.4174474265014,102.03290215502602,338.0567559688037,BENIGN,2025-12-03 09:53:19
22,19690,22,36,354,1705,74153,31,247.953031833131,942.1880755685677,438.9315171468963,399.4661122843266,392.91625412366915,146.76240220049397,103.29621350654317,982.5512923314753,465.74575514529437,252.42626391994827,720.7195166315756,186.81221847111019,861.9421898374267,331.0238877886106,893.8151107948258,34.83556715568359,826.9036377899288,382.9186723820842,925.4745544457924,133.14361924119032,845.2814863965284,971.7023059422013,874.1336889032228,639.1865803875178,80.66625091170154,600.6812505427581,5.390871194884239,617.2374356250716,907.1129262597559,107.15091688693634,39.194046406206716,786.3447985151038,BENIGN,2025-12-03 05:17:56
80,185,3470,340,119456,83145,5643670,8556,139.70167650462628,612.9179139600507,441.8982771992166,939.0046334681534,872.9209096572941,856.6523520431676,503.14459280323865,32.068762329958034,812.5877795141043,196.82496594657493,39.57562039400364,605.1499874891358,690.0131939159419,806.8347962018165,21.264505548090785,161.19946735072133,674.6872206625172,320.9620346637486,371.3286386880862,574.1443843141899,403.8440766481601,259.66436551195096,414.0168056511591,205.65415944332543,214.2206611315851,299.31769361325064,357.87791520704315,253.5348209236441,350.3267981750484,507.05961670244324,168.96976755766235,965.9400930066364,DDoS,2025-12-03 16:19:27
80,41334,14,27,901,318,37947,41,866.0163936271625,683.025167413039,985.4553249664127,640.4435556781217,749.0232942950012,191.4845482695582,617.7822865728517,871.7797022144109,212.92294889101282,73.90564227512297,445.7991061164368,587.313092078263,151.35016467503436,411.8358010901123,5.290629329872676,637.056838878987,378.9444800843148,652.2789268737283,221.12195312814342,973.6501089021602,383.9829135153341,136.09372169159295,216.73224928951683,707.8505200204929,764.9375626586753,446.097951013429,72.27059496926103,641.4183983468172,850.4536635153693,506.67781883816264,194.49099994046736,806.7268735558507,BENIGN,2025-12-03 03:01:31
21,39308,25,25,3030,4559,89756,43,265.83899770229027,858.2155178197054,959.4745519422669,862.4237763349303,494.6760286824806,550.1262174541075,783.9586887642558,974.8562821938885,201.89544215417476,555.5686042718795,344.42145207312444,923.7914958498882,92.22151624698193,817.1541596450195,304.78681439391744,9.297448964762477,708.4464320571906,73.96532961601187,927.3293066201276,81.80456051706709,35.84518166821049,409.14928283334007,847.7987453796889,735.1942322724896,30.28773158335829,630.1391692776314,591.1758476336621,24.34587921690845,897.2977617302703,287.07385395397375,842.6793316424887,118.21373749338915,BENIGN,2025-12-03 02:13:25
443,32385,37,7,4942,1540,87688,90,723.953719241002,255.06030174785664,143.21208392417017,694.7546339935918,881.2424375500553,584.3054904823488,308.51948590640177,398.2786071485698,893.7286443406606,373.33570139811576,690.2680356647489,164.42862216062147,533.03899582093,552.379459928414,60.6887111906933,749.7208012589294,533.5142120015678,947.2041608266193,379.0838726125927,169.48259975349612,518.9135086183296,277.70121520289024,650.7145274340787,126.43673708649705,98.15613014914237,821.0919294961644,974.2134105883581,977.070572132457,875.9064197330097,245.5968345481251,781.6983130646305,835.3898741888704,BENIGN,2025-12-02 22:40:17
80,49478,48,16,4848,1512,23139,5,964.4802977314116,157.5751980170278,715.6492081681185,714.6472443022699,569.7525965533268,930.4872978864547,445.78203292483477,141.94169086881647,956.2814907968271,844.4716758705961,840.4053880389965,303.6505960086976,453.5745573648703,979.0535130963394,969.863430959743,947.1345330761471,947.9797938204715,941.2855512609494,309.6396529574782,997.8576396153936,900.1830150209204,244.92628143241635,482.7983466514389,406.3877205391186,164.57324626357283,962.4875381510278,486.2931877682242,518.0769430205717,900.629712854581,136.0806936752106,339.0399048449113,967.83099156423,BENIGN,2025-12-03 10:51:54
21,8061,38,13,2604,2581,42609,8,882.9287354965342,260.71262032596474,204.3777629692175,712.6401947621006,432.3856242640064,530.4867470535323,252.39133327521103,422.88641655525026,684.191586899546,30.644880942525266,447.79609275493726,725.9218396137948,281.52434469664723,810.439315626405,646.6456100230864,54.06938613641865,722.4993094412339,655.6260282780821,447.5649430724775,202.18016884250312,199.207325234247,523.9964594277774,155.58604297587019,813.6923608824164,454.4547058639602,163.77941070184053,159.04381547305502,977.0626288463536,43.74309590874614,21.814270981695305,698.2571181994256,551.290629365709,BENIGN,2025-12-02 21:37:22
21,8442,38,40,269,4981,37007,53,994.6216679550663,341.48311689979073,208.50874029188793,510.7064463862676,733.222893724965,977.2826599171224,797.8680962461893,336.58985596131976,927.1039650371366,12.042832801123948,441.3915276891872,346.63259720999974,378.8985493506968,758.4954924818526,643.5274094719744,544.876180356071,294.1938630087595,784.7295974920563,54.47163349284978,577.5394693697699,796.9706930173021,647.0898131593784,432.93028652545763,897.4075996365038,591.5520394226915,541.4126144577584,610.4409149004398,725.4799805470108,19.35290353811736,265.402388291993,956.9110442346663,352.29693364965374,BENIGN,2025-12-03 07:49:29
22,2063,199,174,11021,18435,178021,138,706.2746950558842,500.0201899162171,608.411139268476,522.3209697490905,200.1247096974056,806.3941196842652,128.04359188938386,917.8203916716772,171.04619939049192,875.289578314075,195.89259799196523,685.3084237860689,891.4318564786399,996.129656983947,444.0817192111239,322.43051534232336,529.7962850281418,378.4818604705652,366.5516600318768,636.7014015417997,956.6008831165934,546.2508750587958,986.4165615558397,733.2131798119732,939.2909643590734,295.7536558425319,365.2230965052747,261.14604718360835,76.94011620613794,816.720625031463,256.10338779418475,832.3191667431716,FTP-Patator,2025-12-03 15:38:30
3306,24197,46,41,2581,198,14055,62,185.60260356877777,198.76069278841868,8.200066918376269,194.16977588421992,257.69390635299214,246.4700671774358,417.9692221240954,364.720441879122,958.1647768521369,952.5811752124176,385.59383824915636,760.9022133848822,488.5458936796393,848.1563876924328,225.94207619091267,899.2810192509711,423.2999561931305,808.7097591027813,123.05801705334807,833.9334139172184,80.11631120663476,148.06141985362987,978.5053193241021,423.9642502913907,906.5068327877724,25.930421552997295,961.1173106778276,788.3450045962087,342.30784966677305,19.701049433648365,265.794433900996,152.28692092694195,BENIGN,2025-12-02 22:18:47
443,187843,35,5,3470,356,9201,9,427.11377345709786,386.23705546511366,765.2821206463504,769.4264006438973,882.5799821601388,932.4145426890572,797.0989860453534,611.8006513317154,627.0007221568,409.3387517457212,632.8811512582255,198.91883070884785,200.92229791630245,809.1727475217418,100.4264837425095,541.404384851184,726.0888491304129,367.84252539925956,570.357233712192,510.39936807738553,862.022346779573,628.3119508158435,662.9401544695703,14.03871849576488,66.35248001308291,170.58549829348124,715.0464153473564,259.0691320270223,930.6835534126069,138.79020192192505,85.26861814555132,835.5781293796658,DoS Slowhttptest,2025-12-03 06:12:23
26396,1126,8,3,545,28,24864,80,612.2667996446486,877.5871772493425,651.7263188837918,81.28715861790204,578.706122150214,156.86420220302745,781.6040975439435,923.9569017731628,962.1781717084614,944.0645997040322,98.63290517871314,750.0054437762262,20.75270437415888,621.300462139826,132.8153084457965,988.1494980013216,601.4774889563051,726.4243542595017,54.116710838305714,187.11402635475017,953.5451583056965,11.027324272395056,306.8228849999316,352.91492272397505,122.88084810556354,674.10814452324,289.69395825761177,182.25565320870996,840.7087486227045,856.4967345346355,4.144593498428661,4.179415549859566,PortScan,2025-12-02 22:25:24
443,319859,23,12,3431,643,7988,1,376.0402338895753,862.4417383343718,505.901282066586,314.40340706417834,670.8957575474975,617.2871002454284,975.1266369013777,794.0138011009288,598.5933924750262,146.0311357346833,352.4249693764353,986.1804465690897,416.1094292712857,898.1883795277898,142.8936295900013,45.40552596842085,411.8510962002735,845.3201509580447,189.23307476628648,314.98818511479874,16.616049782440466,614.7427445934981,411.60022668277486,506.9192528506106,642.7114741315555,694.4981108230634,667.71254893517,563.0090254573527,907.5329036783083,605.8100676884691,103.72545056672544,554.6894214210884,DoS Slowhttptest,2025-12-03 10:47:26
19931,453,1,4,455,334,27101,21,955.3757030589584,511.4712706943739,422.48717823967263,92.28032815573218,574.0683000641906,24.131324198580884,331.66696550052734,749.8661774878512,786.5715435058271,159.91633491522006,908.6727297341594,593.639767202675,334.0071661399545,720.2628079862259,554.9735748426568,711.071472767621,507.5991245341568,256.23445964582726,499.3861766525468,888.1267469165257,727.6879288538161,637.4821115823444,748.9405202282087,444.9498734552062,698.6114918869048,486.8589620666529,997.5719870810805,132.86965129583862,229.9047914929525,105.3521351340827,613.9184020344882,417.81967204413786,PortScan,2025-12-02 20:33:30
80,709,646,94,141784,3502,4630794,1649,406.2523578518741,273.40232231984,672.8711637549225,38.89830928384863,457.2561217387818,379.3683799704832,258.4594402510659,963.3484269621069,553.9314183330101,964.8248667953507,772.2245133446031,691.9077610687931,818.5566113662253,404.0568383611612,522.6922604292747,818.0008785550075,756.1097475836793,16.300825660348185,384.47276567343766,277.20504730549334,158.88996804379374,967.7713846224439,211.17485059830176,541.5894761129493,547.7952276119261,101.73139761344952,151.39417488104178,525.322392195411,94.36206455843144,848.6207822503197,925.5133446284309,630.0210889075252,DoS Hulk,2025-12-03 16:56:46
21,41891,20,9,4569,3293,23182,64,86.75688418560179,946.3809787097092,745.5385948473003,230.0994540954353,877.9754394881701,611.2398354229857,661.1215647371178,908.0870384955317,647.3992938618196,241.4700740513088,12.319008503129613,101.32085376748246,663.9375757631277,490.1366453542801,149.64873101171017,740.0255546465221,193.17790218432796,160.38980954763338,425.08167359375983,245.30986424360756,107.46139166965108,5.89317524146904,111.14795436916836,37.20080228094558,97.1684843702415,158.02782657793412,392.0955533023418,200.63209332455412,830.6385143194638,738.221024706974,10.470120179130404,894.3645014210286,BENIGN,2025-12-03 12:24:29
443,25087,20,11,3509,4362,28966,19,244.15303173134106,512.771997489474,187.05589266698342,708.6289949316146,107.576004400324,968.7852062413172,800.1236153278451,869.9305483267866,431.9191177572355,194.04870196001457,411.5011904582632,667.586972281764,662.5863265684832,522.6735438863911,429.6478764591315,34.725935819394316,652.8958976257247,53.74821547322595,447.93930629104926,3.379920711819695,895.9419601992948,614.2152324578987,426.7397319675894,380.58519065430795,70.7063472327657,430.87203643984475,404.30117580808644,955.4946583401783,923.600103195304,646.4345053604769,718.1482728339417,159.28673410904594,BENIGN,2025-12-03 08:28:54
22,13286,45,18,2323,3409,8747,26,656.5392182064671,159.72892090623782,434.5965275323186,417.34537797983995,887.4674236147295,824.5840087631037,163.12756776189286,768.9020319540708,893.3395605449622,903.764814893702,295.37514829547683,490.6597993803765,631.2962561241545,974.6858159090553,422.69306088311134,839.8125809719403,349.88520986292093,969.6551422553584,843.0187937324433,527.2404093864943,426.65320550899867,472.0537549465277,678.4599349521304,594.0041044756751,856.7416517822492,396.38425150910103,593.6724299818299,887.9265274741784,253.8617093937957,782.8376134915728,492.2132099186656,194.76254898849155,BENIGN,2025-12-02 20:07:00
443,6458,828,372,97115,46554,535278,3948,689.3563274126838,203.85260141710293,758.8482141486182,696.7963171599043,420.0500406444099,786.4110294104237,774.9190753489623,540.6266111296165,18.416060831934033,995.1936152731171,359.8175989120189,595.9631418630821,360.35837559985373,267.9499149561335,298.93550399850153,278.1209287331861,763.6255620372895,545.8587367745697,857.957262717271,721.5581201056193,408.61224330254174,378.774110246022,10.147881069362041,747.9708089378964,549.7792319609151,445.61471744816595,404.67243524185204,226.32658588943576,505.006464745546,706.951448560319,759.4044672774578,81.4832295241007,Bot,2025-12-03 15:51:08
443,10195,2,11,2486,1852,73716,28,298.51959649466295,987.7992250419215,985.1155574509927,229.6220363838427,763.141747761195,214.36294670375088,860.5518859307739,142.51168217483402,823.6211803234092,825.569577226835,405.1335654172452,821.1269103772408,738.0460351690414,611.2334014177113,57.9934349466793,930.7747368806002,801.1021026875223,454.5388234421751,971.6244625037351,273.4155167594817,594.3130333787255,721.5855098230242,437.61980865736615,630.5242026456889,637.9077861570223,51.92322588077825,877.360441383347,587.3228207176645,542.2836053462604,144.6847730181092,539.4801860722599,960.6730453770155,BENIGN,2025-12-03 15:34:28
443,3344,160,30,27890,47690,429156,169,832.6132303005506,674.8132708074963,426.6821909449301,249.22049746056564,487.5967368525568,39.66295444426882,333.2684095898646,518.8621915436264,77.12766460373798,88.64503192807338,832.0964687092969,625.1395689881967,751.5185209845557,414.34748426524203,756.6520700445101,301.14016045621685,15.5030977063223,920.6655801553845,606.3918953634073,438.47364276319536,732.5680714124343,257.6374557542429,724.388295446221,769.4066349396315,157.6781847687866,314.5566464634082,822.196627480526,918.2480960736003,773.1079325744598,951.6731179493735,876.8674593269557,234.15605073712464,Web Attack SQL Injection,2025-12-03 00:30:12
3306,10694,11,3,3487,2735,39581,20,683.1696529665893,324.5040029715214,355.51727796899456,548.3327135199035,968.0141996980655,341.48580311332034,810.837244473683,929.0903648161761,340.1029641098544,335.65878471990897,85.90514108136749,969.5914251955568,557.3140969570617,682.5297605168988,464.65865257277363,319.68228968042166,51.788802917340895,369.9294519948975,440.8244054238147,260.920180415766,472.6471317528518,713.9303823266222,236.3089319542886,514.8716649990471,350.2162002622683,51.3717569217419,759.6434677271063,351.7172181028209,816.1515586747526,652.6350505367576,292.1012824371927,150.79571205215015,BENIGN,2025-12-02 20:14:38
21,19996,13,15,2740,407,7213,17,311.97639420969927,159.2667120295729,132.87338884122434,375.91532293521345,165.780805900415,68.63902841501223,949.0101925395164,852.3384099351176,960.7690482113643,345.06352722935753,800.891517383504,554.0534811892694,600.915455851682,531.1973387031443,982.7737511197365,700.6515027053184,411.2269414683034,872.7373816430213,21.94042149274067,886.330326002433,924.5580950482052,515.522163795767,881.3314451194661,68.02690620897245,884.5197524165072,382.63877362692125,577.5023598535337,559.460572744308,486.09138756680335,751.8699918821608,131.92185495922303,795.8608161293721,BENIGN,2025-12-03 10:14:10
3306,34420,32,42,1972,3305,10915,92,876.3124416284722,574.8910305673003,611.6600203041501,363.04167220474284,202.02549318292418,681.6221864539382,308.74855623896224,578.2241828581286,39.850141511572176,792.2893930053601,683.4317400645335,598.8589750873978,470.4451856054136,960.6724292348739,807.6145562466858,939.8573752980018,544.8553710700826,576.1736427005897,279.72813809722953,207.8841190555891,687.7836250619831,392.4502079668052,598.4497783789266,318.54454761458373,258.94822117207127,449.9768248418825,712.7207423844511,418.257464472663,228.67253456287605,91.72949873401647,247.53015712500746,884.9960895984784,BENIGN,2025-12-03 14:03:26
3306,14358,11,4,1124,3383,73448,18,219.28067494436598,756.0507948329765,932.2955637843928,788.8198363817512,654.9862687035727,879.0186817350069,552.9972239165509,458.37514427464066,495.7746637524185,526.7928519279653,185.64209246207096,71.0659908262956,573.2014473133601,754.9043932332675,238.75868091298557,372.01931004410835,326.51331105450555,71.8835937071587,686.7870525128923,853.0752009113887,440.7073212837641,161.67376157749482,742.3783688747751,701.5158944602236,109.98874649152046,69.22999574989718,310.74442896391696,831.8126062859689,897.1834612981837,39.63876703737179,106.00469148130077,317.36723795265686,BENIGN,2025-12-03 01:27:19
