Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
80,2185,18,32,1850,1598,77051,78,244.0548390169698,147.0886413881044,129.7338501873382,731.9143512561459,668.1446409914618,273.6819138721728,863.0514915744055,308.6585203065112,279.69318951799136,669.813919231431,116.61586344662433,432.098540148951,862.8654504802577,741.2906822236037,221.3134259069224,892.7244422575774,970.8701575781924,134.24249842130976,118.74306753987018,287.69569334733904,514.7260320301706,1.9121018038344983,411.48498728589965,992.544894602359,306.37302688446874,690.4785624883881,142.72735807075566,139.9577085121084,17.04234623081058,131.0782927175126,838.9287419089992,703.5021257743114,BENIGN,2025-12-04 11:40:41
443,11813,183,171,29403,40861,451384,311,594.0415157970205,546.782945183997,61.776572999592275,647.9123412216076,849.9883845412638,149.17203639299348,172.0360150794027,867.9265992662785,39.24507583221393,325.9944108880638,952.63073795174,681.0046679915279,588.3698230459539,338.34812464452466,526.5485265822582,287.1895623153231,333.4622930537988,968.8486582523392,866.8886629998169,104.36489209393062,571.0103951356683,237.48888281591218,603.4789253618306,260.08809157984933,824.1547477380867,969.9420295843152,678.4380223604551,507.6551488192209,987.9362824526366,32.187237068669326,652.8046076423078,79.84019881551407,Web Attack Brute Force,2025-12-04 04:16:53
3306,24981,29,21,3541,1867,44569,7,87.94776439352103,942.9887489532911,641.0313313274418,476.40700857758765,802.9929170939931,944.74768046485,338.4836515062588,105.23231392269005,197.66956788142653,812.9591192307682,864.3268697302669,417.27961395803425,339.18320404746936,101.37804582911214,127.82506558557716,186.59695625837224,918.7462099384504,526.4220776657895,508.6972409162712,370.3080925033604,214.04090297838007,386.1920531655183,648.4570352719976,546.8780844161375,389.952408646981,441.7997983207977,865.087571855828,393.2148851395769,550.1157407841748,313.13893771512335,932.3026051103265,501.13995179101244,BENIGN,2025-12-04 04:00:38
3306,14372,41,29,463,4960,24696,45,72.46028343760625,683.9363278917498,112.86675017823944,10.495107223688628,533.7882821233021,561.7542709591352,317.88417360119183,67.65176617547164,392.20045875478513,442.3147103714572,513.6418384829825,713.2745971444324,331.6238422149086,269.26351974584384,977.4793747095207,473.0751707244171,591.8056390771771,703.9633182747176,697.4449958360893,801.8003475356063,28.99050953657456,505.5756530665524,634.5347518831916,496.15963443710507,160.4809464937056,627.6269175391606,292.78852662482115,227.78806450983757,767.4765086621491,204.3446760911519,107.42778442602541,116.74002435009324,BENIGN,2025-12-04 16:55:48
80,11796,5,46,3144,2450,64138,42,292.26593702600456,620.6614090658061,773.5453908296029,605.7801626859892,165.71242470228796,72.93316987560206,535.013214757041,468.3765122568511,679.8098018083481,682.1665992478263,291.23279372320076,975.0308235731864,935.223229752753,528.2475633304446,905.737470318444,166.82874384970125,247.5166498215451,509.5772149258375,856.6464567756135,550.2622696961048,186.60484845906987,655.7565085703376,131.6138018654258,747.942611438677,350.4688812138651,418.69726654321823,828.7629021383706,329.01424948560634,321.6770119398189,487.333940359836,459.46119487471407,206.48022559220792,BENIGN,2025-12-04 10:30:48
443,6555,13,15,178,2151,39141,12,568.2011535604998,209.0072098505571,691.8109915994652,403.5975724970725,757.2381643297705,734.8897136821554,28.30757629910563,380.60211623365257,865.5909649961687,952.4817509711829,709.4191097023266,65.33153704561023,859.0760663283695,183.09600848689,754.2379632373512,637.0370062294329,622.4141646773849,215.94001050835553,730.2341571381489,979.8357103114118,303.8873906830154,335.15725856406084,800.0625185428477,777.690342380594,110.07934392171381,337.5809168081371,633.0417059245801,114.42520386558685,524.6646441561667,826.1822930218118,297.0708803982678,350.80621307286,BENIGN,2025-12-04 14:25:20
3306,4925,17,23,3975,840,1404,60,802.8020517109036,473.78807252258804,630.9602488510169,477.5690644877639,645.0014121925828,26.27174972267332,197.67854629534753,67.15006447510274,65.6226811427032,550.855506870654,821.1344451542825,648.3258940066894,67.66741273999055,908.6260171820801,220.37783235432894,648.6255059409435,943.7089103049296,819.1577123754143,2.2115718706622323,635.1946340424445,455.453208717767,868.0645445739635,760.8929361834316,394.1395682420307,593.2452074653437,267.9530432979819,486.4191296507403,320.0540618834764,599.0824166820057,489.41888714839655,447.9720375743752,673.2341327345497,BENIGN,2025-12-04 13:55:50
80,14364,1522,85,56921,3493,6568615,6251,312.02078679437574,609.8726750748806,173.84023368501656,510.3055142726468,932.9360655017712,219.50681943895077,90.75477287837386,144.52667842849644,109.37601481551296,347.0425556176108,406.6146140632526,565.1922473081074,948.6928014725376,746.3868085152126,621.9689896279907,880.0391817220699,364.2912943038046,775.5455366387318,639.7236287661565,127.7067886353035,807.1368881393104,396.9954285226196,412.45850381922656,474.96275933711274,175.68350082922612,729.4583653406113,299.6575106684472,474.06922857847366,40.609938605548294,94.85175588354,286.67032488597357,389.8355367357086,DoS Hulk,2025-12-04 17:11:30
21,39152,16,40,4564,826,54083,81,754.5934091269825,25.183017145900987,224.5003695849409,801.7660235396884,174.57509377346923,139.97046194279307,408.6281743199189,469.2473206717679,995.7773698632917,658.6877711510914,861.7245970993837,182.43738131410493,77.65511142305925,282.5385234377007,95.76817727275522,190.27726616227224,470.05324708791187,921.6065980364805,297.9489855245827,694.6729577020863,1.036715165357971,963.0666256058084,853.7335033644116,399.57989846929667,905.0266650408252,347.428872926148,257.3002976467827,538.351969266782,475.29238325679444,712.0322570487244,410.8392038326192,654.1198686207896,BENIGN,2025-12-04 06:27:00
3306,19660,10,37,3689,2491,36333,67,539.7041038379604,452.4214650446118,256.5882334940626,435.87392428153805,804.2090251823197,943.0661423878771,379.37714453369796,451.35301587651924,478.53940666245023,988.1445582153482,785.5826009588915,292.60499596669166,846.4903548368952,738.1083248014756,655.8731665113172,169.20697101170822,6.443831464808758,19.305354374658968,148.49668706521268,813.7670247600607,508.90651218979343,729.0943140009093,187.33281138427282,428.3064277570149,245.16249828811056,482.57009012397845,816.5353191782755,518.4468781445033,248.65692657469108,904.1849037254658,416.00827079706494,627.648412018803,BENIGN,2025-12-04 16:56:33
21,36928,49,39,1394,809,17564,72,243.99777149767198,244.18158564621507,831.7939452931265,793.8278160055962,476.09963593445605,724.4386597211152,257.5134079848668,560.6693108167178,233.19881260601528,73.00732693227852,77.65654839093095,431.25016922594926,327.95279804366317,494.37981528547135,262.2353316385764,691.7645928736142,448.3002610985284,419.0115658622292,442.1250561828961,333.437460700614,432.35584683262516,684.7035013276262,516.5482106153299,496.28111195929006,946.4975011860269,156.46468521992972,719.8347512955175,222.44701765759157,481.9861490952043,17.120115818106907,427.8632247512883,336.0678129920408,BENIGN,2025-12-04 03:44:08
80,413353,21,13,1837,411,5597,6,655.2329023360794,409.16361291309454,206.31945315920296,42.90143905666643,618.9095213607742,715.6251198926924,618.7929458293218,167.3658010816549,435.1016759407337,336.2749719206856,622.232764401219,426.1190474128177,179.83628541774343,988.4695757914319,638.2654936354835,549.6354662573711,181.55654629267605,123.20130381965045,946.5605140453245,784.6309541522824,224.1978833792454,932.8731472601122,272.30984370961,705.5773264475754,629.2610893042922,972.4249216243248,732.8698513879104,135.4652917651239,458.7693225956204,67.08634153774995,202.52325024771488,261.0613023906344,DoS Slowhttptest,2025-12-04 17:21:14
22,27143,43,9,3628,1461,11703,29,931.4407636479276,354.91738947139504,358.24933482785934,514.0051565143699,939.8169800398678,144.91479563061748,221.21465839144926,836.7033674382872,870.7309920679736,253.52497205452661,867.5808671392649,323.5271194365609,425.26680835996166,563.4156137781924,788.4505382658499,294.640674480343,577.8511516057166,192.75422580924618,535.7926682156404,660.830294135151,436.62807256064804,856.175358867184,435.1826373969371,518.5212539635512,284.8727178631547,624.3998964496527,278.9930234089093,353.88559309478154,750.8526581201837,944.3350152562873,801.4802748697629,413.8299368906144,BENIGN,2025-12-04 04:06:32
21,14713,12,24,1425,4330,89727,26,770.9610271645768,402.71674906910613,376.41841026809374,918.3578697408441,822.2085366030104,803.8553321872902,869.0392901177089,369.52146823184995,427.4609218640832,746.597343171322,723.2787265286557,58.35514881906501,532.609065802138,913.6608674540737,675.3538153849577,27.09687604829003,62.33822599826156,466.50994135630776,271.2940211231635,667.7452937456138,116.16796171256615,619.947480487974,83.40584806592844,577.1233315237657,438.3688014868419,90.59420933965112,732.1189192194807,963.3884302896091,363.5954893763842,915.3566499891363,815.5677564981302,852.7952725461383,BENIGN,2025-12-04 15:41:23
21,37173,10,45,2164,3577,47962,92,569.6625828882993,515.7803702045319,414.1388400459056,336.7842031136246,33.12227711223659,490.9366207846393,981.8911883889166,282.1883472547513,80.66935562187571,653.1843639604758,404.2572505438501,55.0196629386448,425.7170652951088,671.7659257000248,891.4382478935696,992.399656859436,2.6960774045545755,968.398150770589,454.43771292297174,743.2980831503367,24.22245274402912,666.9239257830031,766.6511169029783,642.1849139428,205.2491248085513,315.87643286813596,23.289255305260493,92.8738316748149,591.6433800527801,240.82724162296364,917.2845801795088,919.9917383057995,BENIGN,2025-12-03 21:33:41
3306,16095,26,12,4726,1153,56546,76,126.53301882260726,267.5004494989572,29.025372745044244,648.4785834818391,807.9123417271758,107.60161871190121,980.817746602809,858.2173184199612,767.5640428089218,357.61556397060514,515.2527310858985,675.8903977884661,572.150099006297,53.525657279464454,711.496755343188,25.64504966412717,5.501903723756807,251.399582569806,494.2864346983996,376.7157904024857,244.4356813525934,941.1039899993239,762.2640625137542,124.92723854554177,808.9632032821995,554.9444688123235,476.6620884319552,754.3937507808665,12.499314120211324,159.6130579837919,532.69389947588,396.24531000702166,BENIGN,2025-12-04 14:54:28
80,41422,47,36,3783,2469,74238,46,51.27283775489022,182.45545732197243,356.0306930608792,56.08340765062203,985.8508028036509,956.0114109177273,434.70337996032936,385.3676963403554,312.69336836465243,621.9061432170874,737.8474709379287,700.3024206514448,380.38263234131256,364.7290744383073,520.6116893381914,305.1039831729293,353.4416423370065,251.92568611806732,65.22166603473568,652.8929525124709,323.31518604821673,604.0434035370391,50.331322774150756,449.8655913212165,577.7869934630937,952.9217721247674,553.1172184066096,507.22652204167963,57.85180613996788,721.085888913131,111.47890902572877,601.3755371928265,BENIGN,2025-12-04 18:38:01
22,42702,21,28,3239,4279,46905,88,845.820960768118,627.2960747038404,249.32302392190985,106.2136799537703,276.33144378307605,433.77628193767373,416.7258335780443,793.5473259530361,253.59220721727382,100.21287565956993,123.81581742146486,291.92358173061126,138.03264138602245,667.9378170854629,767.3482444957523,865.9850990875735,123.35788584402918,348.6969010742892,222.14733922025144,69.8992484248363,826.325042110183,237.7023228244909,790.4670968673829,864.9627101896414,779.3104488718418,97.83753642231785,290.58924792525033,366.73214080547376,419.31011347270817,270.9915072726041,127.8229296769513,609.0705956959506,BENIGN,2025-12-04 10:39:09
80,396516,37,15,4215,295,2856,3,131.5720267096755,818.2888472958263,510.03836242573317,106.87931340430845,962.9667343449406,963.3354007034252,945.5090669600444,610.5790272633035,604.9021827569065,653.2234722864586,91.91496359915352,818.3419814003877,939.8205248734442,564.054193925611,31.862080833332417,738.0758405445068,707.1877425343347,530.4102827304467,629.3796562420581,111.72290228733218,34.554062196821114,623.7257320542378,791.9871621690448,42.47987065100634,876.6847991648555,681.393339051946,65.88314440572674,991.0616916153197,21.0413017283525,709.7103975468181,559.3418098986276,802.6349160398813,DoS Slowhttptest,2025-12-04 00:08:35
8080,12310,53,119,28460,14787,204274,190,359.9762471233527,373.60564135224695,724.5222789128073,87.96578698627322,717.4988330972114,924.831472831707,624.238208058364,519.1128766767134,618.1640344024844,367.72617433550295,974.0242583385462,810.2219292978817,678.2105728718584,693.6927940607678,223.4619610192128,203.42098426895905,671.84755323969,534.6046551380325,289.57432313717914,571.481632554922,31.311260965494526,653.4800870809522,720.3471088094797,691.1869285150244,928.575896214764,729.2628874212248,36.14164538002584,224.01259342237557,851.7292009398245,551.0101369325735,741.175996465524,472.5935540248348,Web Attack SQL Injection,2025-12-04 18:44:20
3306,34048,32,35,3995,1882,30032,76,998.8851686141367,68.18531220453805,453.27927628412755,731.2928931134728,961.3555043898418,258.9451995942976,804.6806035264796,137.89463057008422,721.1200552029701,708.6258671113793,714.9965689540347,100.72116510890416,489.3040476924517,738.2049120262542,416.7376623530702,880.3343409944887,1.8033449360218556,357.1040998625308,113.01952355613997,323.231393139388,499.0963465162388,655.0071169249215,863.6942031861842,860.1127871410423,628.5278158446475,36.584301440400814,731.3271903822919,719.6361383796849,58.363464346198434,298.14574994599496,148.92379414529577,604.4051335257457,BENIGN,2025-12-04 08:37:58
443,328336,41,5,1120,644,6334,8,440.5954601434382,431.44171092081973,121.35314692469356,69.08064134301483,463.2965487196753,152.90100749949576,598.4464241716926,227.67192303850314,879.7181727754744,243.5853513689733,25.153432654506645,825.9918485366672,891.7514358018833,373.93341716324534,853.7704592847797,370.2231285633858,206.8519002560554,807.5289709512655,297.78888085572095,179.32739485667327,4.875423729005068,816.1329730080212,205.59137678407103,948.4425906355788,171.6788133936812,15.609362788882809,24.5998261594228,920.1664465367635,998.4148921821237,787.26587104112,679.8424144662081,576.8695910051177,DoS slowloris,2025-12-04 11:25:40
80,39033,28,44,1563,3155,13179,95,602.5014276510316,719.821841364697,526.88636819798,101.49777567550112,570.6698426616056,830.054496261947,362.61088525240825,731.432751464576,479.3235726800331,142.7567157293882,748.8698913280148,704.461277623084,774.166576371294,461.9389355595971,547.3920075772126,151.23949786568403,98.63589374016846,619.8599982629676,621.6808789076607,668.256268727559,771.8081565557422,342.2233065231758,921.3829690207025,739.9821395277877,513.2804456568723,399.09752709344747,990.0324313188538,232.00237576497108,958.4172866382585,631.2726915696918,756.8987860407389,930.426523392886,BENIGN,2025-12-04 07:10:36
80,23449,32,37,2665,4426,78775,63,854.8486963089177,77.02576952951567,5.381575511517189,216.07924405261093,932.6105339137199,712.6306199077975,610.4326876729986,339.57891560792876,328.14613262397916,87.03842231948222,851.5084604172945,99.2937611153083,235.57387022280207,972.5258672297881,31.02195419230469,815.3121504603562,920.4539050807753,320.5981412723885,335.93496014076896,449.90230316642624,232.893041657085,229.00210840958746,835.5900748534599,343.7760035594649,476.647884684118,711.2290455729529,115.09017651703435,715.9137395959893,959.811433851339,510.9948661631071,107.73198202510947,201.88086541453143,BENIGN,2025-12-04 06:47:48
3306,7810,21,38,4621,4562,1170,43,140.0561998185659,55.62593237745739,990.4017603392509,305.97095046156375,290.78266021728473,741.9484865399033,614.2645857622308,681.3022415012734,21.721460201285957,603.191697804166,715.1424587994452,350.18531222442175,38.984464183205894,714.6310811842268,940.7503251144783,147.20411428295654,326.9573245726091,480.89002289850356,274.37336106825114,365.8418989944542,554.4549247332557,992.5906395167273,597.7918696727653,700.9848424286326,973.4974997112492,729.2546804905488,372.8611020172942,893.5218850893463,685.9774934627288,970.8912210605653,221.22135269298582,392.3756560763536,BENIGN,2025-12-04 08:33:29
22,42394,19,43,3638,2181,54086,45,867.8653355342145,844.8991526683834,395.0113036370082,557.2604408413036,387.74616364740524,63.22046380360624,570.1475894783995,592.5210003867077,294.1312821505422,434.08867344639623,190.94463821007335,897.9922123817003,479.03012311241787,408.2547138484138,689.280526297345,433.6235424307481,83.13133788963201,247.62834077797868,641.0650574115208,707.8568137686555,498.2966493163541,572.9797789753533,544.0011996199402,771.9781042100786,690.1392465181027,236.59786493863155,768.9635609965201,69.50469647962588,182.4979031970797,924.4520409881345,811.2359679535376,425.40474192516643,BENIGN,2025-12-03 23:38:13
80,40753,12,7,4032,2565,14188,84,632.1406759646999,890.3969438513199,691.2047526112999,386.06200707405793,724.4698995046729,93.09645912794484,386.8052161211475,259.240889668778,504.0835613297114,655.8132837471702,815.9005262674788,308.6762004525334,694.9033866385381,214.3926928030312,826.6884956841499,624.9291152716849,255.48064255268577,538.543723563841,536.4747338550758,552.5364174820734,669.396847634378,280.7092538838388,273.4217352318414,517.9961063907956,304.92332056320595,837.0524957598557,414.04023609732576,685.5323939114328,9.305908007936626,437.6061605114849,859.4246303670278,156.5958640683206,BENIGN,2025-12-04 05:31:00
22,36749,38,18,4704,4970,92744,26,882.509380933387,927.218560533262,617.6571700645253,408.9726337787758,58.38640243787885,140.69412477873357,251.7803946206869,476.56704102827416,822.1073147126624,862.3437255346802,682.3623262757266,910.8232224595253,591.3282169810485,916.9860042160681,301.6371735382439,463.82628774628955,184.5200823596159,26.258895358239776,158.2525815547299,386.93806906038,892.7088308163351,14.956887040996847,678.8248309039305,624.0273504846499,328.71524647391493,432.65331430084365,518.15318831761,869.8808368623211,180.01085668170813,652.9391889060249,8.743743523710101,242.88215309317474,BENIGN,2025-12-04 10:44:50
21,30580,18,11,245,3939,44363,24,443.44364809366897,853.6677815888427,629.91849994992,492.6837396651851,699.8626206235996,917.7843087150745,14.794975596280402,620.7275515653067,468.1763297454361,905.5250083325786,105.70054757052615,5.656007445152267,575.9562227220633,160.98850151800593,502.2609766175161,553.7788246015594,335.5841146743569,749.448021511351,10.460322859876525,189.0759209478422,660.9856847856852,567.6358466938585,792.6045713352128,217.84993586358848,606.4243345626783,442.51353478788747,833.7221301138705,74.78362513246995,222.38002925325938,753.9799372061017,86.08215650431272,979.0676324395457,BENIGN,2025-12-04 08:56:31
22,3204,165,64,15737,10732,150508,188,510.80562981696954,846.4033678131233,44.058595442072246,519.8745580465247,999.1658124095351,194.2419190557715,15.33930169379083,287.7461491937552,180.1514646261092,712.3314453461865,679.4428987604467,233.3868355754919,263.8334446448238,754.5978238426673,920.4541690136081,229.36211439612964,716.2231782295141,499.1314080385307,128.3587465766778,183.36090949840644,571.2675897194554,901.0693686247058,395.8610812205757,936.6812670378347,94.42202574168168,852.9672228004117,782.3501677180273,796.2075742389952,49.113814698352186,255.68586847342556,938.7981554788129,469.77305899993524,SSH-Patator,2025-12-04 03:57:13
21,25061,31,33,4252,2337,13992,82,518.5796053004077,399.08278296838006,59.15370668125841,713.1005489610338,139.79465041451223,188.9520913152718,825.0972112655232,270.0977393928772,943.82370644491,113.84110440598572,297.2267208140704,138.1908119109957,98.37003287301593,644.944306589421,68.83203979472275,859.2647702334887,709.7281987479416,295.8105186175343,442.54951827627264,993.1022305611851,426.9406415596182,420.7624070393615,711.6881919880612,6.142984951042152,29.95555109672732,950.0152561311387,719.225835017209,695.6851377913815,780.3235622369898,318.77659241770084,624.417730090046,679.4639106965193,BENIGN,2025-12-03 20:50:37
22,13620,75,80,7925,9192,78750,36,481.39068844012587,537.7904791706183,231.45814350663386,970.6176607284962,664.5725553002582,621.8039496391867,91.81841032478499,828.6498436280721,908.3940624200897,830.4837624771977,140.39108887758078,595.8640039308679,688.1808135976934,276.4330884214604,328.1896571528184,217.8555338061281,522.7388930309307,72.94888800689225,424.1375369465804,403.35543744052546,812.572533360718,522.6097343914388,590.4819841569716,442.7151374711343,735.6302007807669,28.308011227729413,744.0691047130169,766.1457446217909,489.7215362958609,549.414811171636,0.46523658721742134,257.6735186462845,Infiltration,2025-12-04 16:05:36
21,4671,38,34,1098,3950,68325,29,332.6347325606299,152.0654490318204,179.9718653320611,16.96336012354127,490.26868066412345,440.77327148613324,279.146602070517,545.7604230487457,350.997011860404,90.81860615279203,248.47594460054435,913.4324107979644,958.3213093221303,123.68044881210282,355.82127809549934,351.24002232221073,799.0851017046858,413.50086568514746,963.9221442555288,709.6628028062427,752.6951219319925,438.3985247946555,690.6200011338768,92.37889490102158,141.29197439153586,79.30083898748752,98.39347254233577,753.1980035958778,615.2999932069464,803.5894965563407,459.4251189806648,864.4742836363087,BENIGN,2025-12-04 03:23:49
22,9874,151,54,16947,7129,196847,114,982.9794213244335,657.7240796839453,903.0363893477311,871.9910757278136,928.9994062907954,632.3009717181291,184.76694979016162,939.5869770884572,917.2426284957207,231.510459652852,445.05029874885406,275.0024276634352,401.66148144838587,686.7886610589721,26.80579949072104,489.79559151879147,131.04344648194154,891.031920809722,222.1951172430443,804.2282469279652,477.61190941587284,712.0105716967269,251.7716374405864,561.050225348725,769.4434839233788,150.84611174587903,812.7068974849375,452.82050545645745,123.98961443549406,368.44965217206413,426.7436856430743,910.2317223846597,SSH-Patator,2025-12-04 01:06:24
443,101017,32,8,500,604,2700,6,207.11774824216002,614.7418092859896,950.7806760232077,150.45942952264758,217.93100335628802,410.8252424517931,556.8212075933977,391.5938844404494,67.26851494413178,498.64309332804567,984.7408640019016,691.6795177208066,537.279192941775,123.6821166281572,725.1459451696397,838.1989143159251,728.8616351289646,19.542139586796516,916.4493254691776,43.39716896674961,829.17455915733,831.4682721232226,55.00067068724957,6.441818746385275,746.6759928312504,9.900585564098009,229.2459706498894,525.776079321712,636.0196129254318,581.4958791872793,677.4515232117599,317.94456180037247,DoS Slowhttptest,2025-12-04 17:22:44
21,16598,18,32,4218,4588,90537,63,778.5946009371303,554.7746019322378,658.3328511996651,74.7904993853059,505.7939075718778,570.1624545878287,468.3849164273116,285.5489491632385,286.4415419177357,37.05280321537685,520.9841032778589,149.3510778020465,917.5411487568457,683.704280334485,3.8249251068716017,506.2835698851115,511.70591478927344,791.8304817239981,384.03524659248865,27.310692145147584,851.564236337946,477.2097063644126,388.85863843405053,689.8433409093673,777.3348394240184,266.66299791490076,830.0726128769901,7.936829786360566,275.92028875796825,673.0323671410381,365.40609970658556,116.90934022069487,BENIGN,2025-12-04 09:17:02
3306,24216,14,19,4856,2201,48087,36,828.7815182954962,523.3758248164237,326.9496891180274,516.8064587989222,865.3336479789344,777.7444860323519,295.2611518569076,536.0392789854121,552.2606728936092,302.9469937989465,771.0647860999404,958.4630676540443,781.8016816806779,972.8891617533128,501.27410124858676,998.0853606724625,471.72831706888473,629.7894773414936,797.3289440821857,269.8932838897611,338.7501796258607,590.9279755583588,860.4234385060317,748.543594440666,609.0488179990532,342.91549329181225,882.5336805689559,505.1759656259611,571.8512072957233,822.0023135131457,179.27350550127764,938.1689302019427,BENIGN,2025-12-03 23:57:48
80,120361,22,17,1679,888,2758,8,753.328533536516,324.88557212675175,845.5041147585401,580.73595579496,677.2638640198481,47.439353778436775,527.0013404048971,682.391190798431,633.9905960200533,785.1488491338322,238.87382320982132,267.20042810601973,591.8358875813468,233.71162602637872,769.8595091604418,308.1858337879115,571.9585618984177,970.5926837071149,429.3723814487048,514.4376244852366,54.225270315617855,531.2772622405809,562.8560502851335,799.806728475652,820.7766327913638,698.5649371333925,302.97142910056874,562.0453222248588,327.04968802991783,312.2978653181334,98.9542928191397,213.3619046222297,DoS Slowhttptest,2025-12-04 00:19:16
80,340353,49,6,2355,301,7459,8,931.305413700036,785.7977110039383,851.1171396865126,423.6067147170326,540.1429097370343,545.9888216033369,473.9803668633356,18.19600311186964,420.76769939577594,774.7374288649531,109.79551200136662,134.91154638824432,277.89972885784,465.56701726738294,894.2641801430988,455.43326321059396,243.2998019782956,242.04778544482198,810.0940040568955,334.17240045258967,345.9447542725215,117.66895060220351,529.6068413289845,477.97964779080314,75.38132578394175,590.4818812248034,202.4719274351201,587.9688550707419,713.9872007102321,560.7627751624775,946.8994567440948,674.3956243186274,DoS Slowhttptest,2025-12-04 12:25:31
443,16811,550,96,191685,9665,6055467,3224,367.0872593382043,31.328530503264673,243.50210019797169,145.93972700472213,836.1305270175345,377.29982055378497,791.9249787981778,194.6459982285218,623.1285323334085,867.7381563700822,736.2560902651622,731.3737649451859,925.0576208940566,797.5124373999591,279.0010273931605,6.407416880213623,313.6351873192342,901.8122231746908,240.18540243429177,963.5629300580354,99.66442222251403,774.2922329493501,270.62407089958896,572.157739933416,560.1957703807448,808.1847588045644,357.5233013948144,431.1322288720079,830.5393735596746,216.17991937254155,18.375708336488493,863.7150807318026,DoS Hulk,2025-12-04 19:39:53
443,35352,21,1,2259,241,94753,84,344.45902846641087,383.42450300014883,664.5622656961151,911.3463448814326,286.2689237353664,979.8934245956215,816.7104741869076,744.6358305361356,5.149863426907708,246.6785461137606,220.8286421096065,297.17336215993726,638.1580869680988,847.3473420072319,886.1357755834379,480.6879349999427,343.9251547630359,271.52105435753947,567.2592292353621,2.399188414859421,120.28479401073334,78.74478432226695,666.4027977693326,324.2296292493925,29.368578088440735,961.5087569349994,62.65225830246035,817.2375070278598,234.64103532867318,361.18196612470933,63.721233646226615,573.8746759194871,BENIGN,2025-12-03 22:17:52
22,5336,21,30,3822,2822,68830,39,24.427199879078266,425.6139510207716,306.3602626254148,243.01164045828438,989.1085953687399,661.2567988305638,783.4553838623308,822.3325424538641,202.75646256613177,25.615515699609738,807.4302110875216,717.407354105477,378.48148058128515,908.8493083266043,463.0942301380485,636.3736161913858,377.02161605482667,545.2243968803183,735.2497341569011,855.0956941434542,289.74020872744376,960.4182208097014,213.48893817402214,126.69890488904356,721.5907066012192,535.7302763870091,956.1262532409183,95.87523510084583,410.1151067275676,40.24392946277755,521.9812998480104,195.79911622839973,BENIGN,2025-12-04 07:15:28
80,16579,5,29,3048,3067,12386,17,10.199427358012493,654.236473875313,302.570591889337,142.0081722410239,965.9686271707092,484.14222495657464,114.66101236604243,738.2895345162865,963.4229614509802,208.30540878391835,67.666219224499,671.687540984365,127.47370463910757,336.316252154792,771.6659946560386,317.60980944667705,862.5503369712818,682.3650008477945,384.32934085769807,498.94968200907186,94.67310703363363,299.94443355741464,534.8013889104418,1.4529484025295192,304.92978752522924,770.4400060446703,308.30656254221446,689.1711131539987,848.5473516161711,163.82328236127685,370.8760746059059,964.1340536674786,BENIGN,2025-12-04 08:33:01
21,9572,28,35,1560,117,58135,28,323.85974086495486,403.2245356835221,505.7490772454948,101.31473255316037,375.40556192632823,857.4011245674886,914.5964971542214,729.9889248412867,341.1889916052397,392.83557201559904,253.4928299016851,386.1082649181329,691.2114072291058,797.6469900892467,695.0439819197356,212.81105112485756,758.7125331925663,674.125706277185,585.7508084926665,511.55698211680044,894.0031885525395,321.5635157395599,84.32477239491976,674.9531653514654,545.2115606003869,581.586608264257,959.7062489113022,257.41468249621255,722.5258062983627,228.8658542178692,281.3635015774778,894.8476289518419,BENIGN,2025-12-04 01:36:14
21,20835,12,28,4032,2220,89194,59,468.46007470732286,150.7311115129887,339.34332775182486,66.28377761728676,138.8163259591356,378.04937337048614,612.5902461632156,55.871025319442104,896.7195960497781,604.759908454078,205.47587861571316,810.7421077365509,591.3088866984791,261.6172955031709,804.7695104903345,831.4922960363266,714.9895164778089,37.80912702279349,35.20009953413372,781.1559258830595,703.1369638447013,781.8299555817393,210.85559435061396,581.3544376858247,156.1611869911601,460.8033977551742,863.8481454569936,331.24393722143077,79.74226060901957,735.0964577850143,832.5189402698744,156.8896618689183,BENIGN,2025-12-04 07:47:38
22,24733,23,3,2623,1885,52975,32,911.4618140785741,373.72492858399886,518.6334604404265,334.6203678655764,555.6256549221058,906.6451515175204,518.5216845850958,533.0089172551171,29.82572858768384,549.5293090077583,217.3788930394025,191.94426976186486,819.6607958307208,299.98986823342744,132.76209444744413,134.5748927386433,331.8162754556053,828.8988357302064,517.522658635894,618.1804998945313,402.2061023025617,942.095971634211,308.75438536654065,253.45162446853652,867.6218066928136,854.8053775663348,590.6335754846605,260.2882600669088,659.8753772114675,174.34165002751513,400.6779147950584,988.3373434521221,BENIGN,2025-12-04 04:37:41
